lore_code,lore_name,matched_sku,matched_product_name,score,action
1040300,Gold Waistwrap,,,0.640,UNMATCHED
1050100,Fell Omen Cloak,,,0.545,UNMATCHED
1060000,Albinauric Mask,MENU_KNOWLEDGE_11210,Albinauric Staff,0.774,LOW_CONFIDENCE
1060100,Dirty Chainmail,,,0.533,UNMATCHED
1070000,Zamor Mask,,,0.560,UNMATCHED
1070100,Zamor Armor,,,0.615,UNMATCHED
1070200,Zamor Bracelets,,,0.609,UNMATCHED
1070300,Zamor Legwraps,,,0.552,UNMATCHED
1080000,Imp Head (Cat),,,0.545,UNMATCHED
1081000,Imp Head (Fanged),,,0.522,UNMATCHED
1082000,Imp Head (Long-Tongued),,,0.474,UNMATCHED
1083000,Imp Head (Corpse),,,0.519,UNMATCHED
1084000,Imp Head (Wolf),,,0.522,UNMATCHED
1085000,Imp Head (Elder),,,0.583,UNMATCHED
1090000,Silver Tear Mask,MENU_KNOWLEDGE_01037,Silver Tear Husk,0.875,LOW_CONFIDENCE
1100000,Chain Coif,,,0.560,UNMATCHED
1100100,Chain Armor,,,0.583,UNMATCHED
1100200,Chain Gauntlets,,,0.579,UNMATCHED
1100300,Chain Leggings,,,0.609,UNMATCHED
1101000,Greathelm,MENU_KNOWLEDGE_06505,Great Heal,0.842,LOW_CONFIDENCE
1101100,Eye Surcoat,,,0.560,UNMATCHED
1102100,Tree Surcoat,,,0.583,UNMATCHED
1110000,Octopus Head,,,0.600,UNMATCHED
1120000,Jar,,,0.500,UNMATCHED
1130000,Mushroom Head,MENU_KNOWLEDGE_01024,Mushroom,0.762,LOW_CONFIDENCE
1130100,Mushroom Body,MENU_KNOWLEDGE_01024,Mushroom,0.762,LOW_CONFIDENCE
1130200,Mushroom Arms,MENU_KNOWLEDGE_01024,Mushroom,0.762,LOW_CONFIDENCE
1130300,Mushroom Legs,MENU_KNOWLEDGE_01024,Mushroom,0.762,LOW_CONFIDENCE
1300000,Nox Mirrorhelm,,,0.606,UNMATCHED
1301000,Iji's Mirrorhelm,,,0.629,UNMATCHED
1400000,Black Hood,,,0.737,UNMATCHED
1400100,Leather Armor,,,0.621,UNMATCHED
1400200,Leather Gloves,,,0.600,UNMATCHED
1400300,Leather Boots,,,0.727,UNMATCHED
1401000,Bandit Mask,,,0.526,UNMATCHED
1500000,Knight Helm,,,0.636,UNMATCHED
1500100,Knight Armor,,,0.696,UNMATCHED
1500200,Knight Gauntlets,,,0.593,UNMATCHED
1500300,Knight Greaves,,,0.645,UNMATCHED
1600000,Greathood,,,0.706,UNMATCHED
1700000,Godrick Soldier Helm,,,0.600,UNMATCHED
1700100,Tree-and-Beast Surcoat,,,0.571,UNMATCHED
1700200,Godrick Soldier Gauntlets,,,0.667,UNMATCHED
1700300,Godrick Soldier Greaves,,,0.698,UNMATCHED
1710000,Raya Lucarian Helm,,,0.562,UNMATCHED
1710100,Cuckoo Surcoat,,,0.625,UNMATCHED
1710200,Raya Lucarian Gauntlets,,,0.565,UNMATCHED
1710300,Raya Lucarian Greaves,,,0.632,UNMATCHED
1720000,Leyndell Soldier Helm,,,0.553,UNMATCHED
1720100,Erdtree Surcoat,,,0.741,UNMATCHED
1720200,Leyndell Soldier Gauntlets,,,0.538,UNMATCHED
1720300,Leyndell Soldier Greaves,,,0.520,UNMATCHED
1730000,Radahn Soldier Helm,,,0.579,UNMATCHED
1730100,Redmane Surcoat,,,0.647,UNMATCHED
1730200,Radahn Soldier Gauntlets,,,0.651,UNMATCHED
1730300,Radahn Soldier Greaves,,,0.683,UNMATCHED
1740100,Mausoleum Surcoat,,,0.519,UNMATCHED
1740200,Mausoleum Gauntlets,,,0.513,UNMATCHED
1740300,Mausoleum Greaves,,,0.588,UNMATCHED
1750000,Haligtree Helm,,,0.634,UNMATCHED
1750100,Haligtree Crest Surcoat,MENU_KNOWLEDGE_12106,Haligtree Crest Greatshield,0.760,LOW_CONFIDENCE
1750200,Haligtree Gauntlets,,,0.609,UNMATCHED
1750300,Haligtree Greaves,,,0.682,UNMATCHED
1760000,Gelmir Knight Helm,,,0.600,UNMATCHED
1760100,Gelmir Knight Armor,,,0.562,UNMATCHED
1760200,Gelmir Knight Gauntlets,,,0.522,UNMATCHED
1760300,Gelmir Knight Greaves,,,0.541,UNMATCHED
1770000,Godrick Knight Helm,,,0.634,UNMATCHED
1770100,Godrick Knight Armor,,,0.600,UNMATCHED
1770200,Godrick Knight Gauntlets,,,0.636,UNMATCHED
1770300,Godrick Knight Greaves,,,0.667,UNMATCHED
1780000,Cuckoo Knight Helm,,,0.600,UNMATCHED
1780100,Cuckoo Knight Armor,,,0.533,UNMATCHED
1780200,Cuckoo Knight Gauntlets,,,0.537,UNMATCHED
1780300,Cuckoo Knight Greaves,,,0.615,UNMATCHED
1790000,Leyndell Knight Helm,,,0.591,UNMATCHED
1790100,Leyndell Knight Armor,,,0.522,UNMATCHED
1790200,Leyndell Knight Gauntlets,,,0.520,UNMATCHED
1790300,Leyndell Knight Greaves,,,0.564,UNMATCHED
1800000,Redmane Knight Helm,,,0.683,UNMATCHED
1800100,Redmane Knight Armor,,,0.541,UNMATCHED
1800200,Redmane Knight Gauntlets,,,0.558,UNMATCHED
1800300,Redmane Knight Greaves,,,0.634,UNMATCHED
1810100,Mausoleum Knight Armor,,,0.553,UNMATCHED
1810200,Mausoleum Knight Gauntlets,,,0.549,UNMATCHED
1810300,Mausoleum Knight Greaves,,,0.545,UNMATCHED
1820000,Haligtree Knight Helm,,,0.625,UNMATCHED
1820100,Haligtree Knight Armor,,,0.556,UNMATCHED
1820200,Haligtree Knight Gauntlets,,,0.604,UNMATCHED
1820300,Haligtree Knight Greaves,,,0.667,UNMATCHED
1830000,Foot Soldier Cap,,,0.529,UNMATCHED
1830100,Chain-Draped Tabard,,,0.579,UNMATCHED
1830200,Foot Soldier Gauntlets,,,0.524,UNMATCHED
1830300,Foot Soldier Greaves,,,0.550,UNMATCHED
1840000,Foot Soldier Helmet,,,0.545,UNMATCHED
1840100,Foot Soldier Tabard,,,0.513,UNMATCHED
1850000,Gilded Foot Soldier Cap,,,0.585,UNMATCHED
1850100,Leather-Draped Tabard,,,0.600,UNMATCHED
1860000,Foot Soldier Helm,,,0.533,UNMATCHED
1860100,Scarlet Tabard,,,0.714,UNMATCHED
1870100,Bloodsoaked Tabard,,,0.571,UNMATCHED
1880000,Sacred Crown Helm,,,0.737,UNMATCHED
1880100,Ivory-Draped Tabard,,,0.632,UNMATCHED
1890000,Omensmirk Mask,,,0.452,UNMATCHED
1890100,Omenkiller Robe,,,0.500,UNMATCHED
1890200,Omenkiller Long Gloves,,,0.500,UNMATCHED
1890300,Omenkiller Boots,,,0.526,UNMATCHED
1900000,Ash-of-War Scarab,,,0.600,UNMATCHED
1901000,Incantation Scarab,,,0.581,UNMATCHED
1902000,Glintstone Scarab,MENU_KNOWLEDGE_06010,Glintstone Stars,0.848,LOW_CONFIDENCE
1910000,Crimson Tear Scarab,,,0.649,UNMATCHED
1920000,Cerulean Tear Scarab,,,0.650,UNMATCHED
1930100,Deathbed Dress,,,0.600,UNMATCHED
1930300,Deathbed Smalls,,,0.643,UNMATCHED
1940000,Fia's Hood,,,0.600,UNMATCHED
1940100,Fia's Robe,,,0.600,UNMATCHED
1980000,Highwayman Hood,,,0.562,UNMATCHED
1980100,Highwayman Cloth Armor,,,0.513,UNMATCHED
1980200,Highwayman Gauntlets,,,0.562,UNMATCHED
1990000,High Page Hood,,,0.538,UNMATCHED
1990100,High Page Clothes,,,0.552,UNMATCHED
2000000,Rotten Duelist Helm,,,0.625,UNMATCHED
2000100,Rotten Gravekeeper Cloak,,,0.564,UNMATCHED
2000300,Rotten Duelist Greaves,,,0.684,UNMATCHED
2001100,Rotten Gravekeeper Cloak (Altered),,,0.468,UNMATCHED
2010000,Mushroom Crown,,,0.727,UNMATCHED
2020000,Black Dumpling,,,0.600,UNMATCHED
2030000,Lazuli Robe,,,0.480,UNMATCHED
1000,Melina,,,0.588,UNMATCHED
1020,Finger Reader Enia,,,0.621,UNMATCHED
1060,Ranni the Witch,,,0.519,UNMATCHED
1061,Renna the Witch,,,0.500,UNMATCHED
1120,The Noble Goldmask,,,0.581,UNMATCHED
2000,"Rennala, Queen of the Full Moon",,,0.735,UNMATCHED
2020,"Gurranq, Beast Clergyman",MENU_KNOWLEDGE_06403,Gurranq_s Beast Claw,0.791,LOW_CONFIDENCE
2130,Smithing Master Hewg,,,0.500,UNMATCHED
2160,Blaidd the Half-Wolf,,,0.500,UNMATCHED
2161,Baleful Shadow,,,0.538,UNMATCHED
2180,"Asimi, Silver Tear",,,0.667,UNMATCHED
2190,Old Albus,,,0.600,UNMATCHED
2200,"Alexander, Warrior Jar",,,0.600,UNMATCHED
2230,Demi-Human Boc,,,0.579,UNMATCHED
2231,Boc the Seamster,,,0.571,UNMATCHED
2240,War Counselor Iji,,,0.485,UNMATCHED
2260,Jar-Bairn,,,0.632,UNMATCHED
2280,Latenna the Albinauric,,,0.556,UNMATCHED
3000,"Tanith, Volcano Manor Proprietress",,,0.526,UNMATCHED
3010,White Mask Varré,,,0.467,UNMATCHED
3020,Gatekeeper Gostoc,,,0.483,UNMATCHED
3070,Preceptor Seluvis,,,0.500,UNMATCHED
3090,Patches,,,0.556,UNMATCHED
3100,Irina of Morne,,,0.593,UNMATCHED
3110,Edgar the Revenger,,,0.588,UNMATCHED
3120,Witch-Hunter Jerren,,,0.457,UNMATCHED
3130,Rya the Scout,,,0.645,UNMATCHED
3140,Potentate Diallos,,,0.488,UNMATCHED
3160,Sorceress Sellen,,,0.562,UNMATCHED
3180,Shabriri,,,0.727,UNMATCHED
3190,"D, Hunter of the Dead",,,0.615,UNMATCHED
3191,"D, Hunter of the Dead",,,0.615,UNMATCHED
3200,"Roderika, Spirit Tuner",,,0.634,UNMATCHED
3210,"Kenneth Haight, Limgrave Heir",,,0.533,UNMATCHED
3220,"Fia, Deathbed Companion",,,0.514,UNMATCHED
3230,Dung Eater,,,0.556,UNMATCHED
3240,"Sir Gideon Ofnir, the All-Knowing",,,0.724,UNMATCHED
3250,Sorcerer Rogier,,,0.483,UNMATCHED
3260,Recusant Bernahl,,,0.615,UNMATCHED
3300,"Miriel, Pastor of Vows",,,0.529,UNMATCHED
3310,Blackguard,,,0.667,UNMATCHED
3330,Sorcerer Thops,,,0.480,UNMATCHED
3340,"Nepheli Loux, Warrior",,,0.500,UNMATCHED
3350,Reeling Rico,,,0.640,UNMATCHED
3480,Millicent,,,0.581,UNMATCHED
3490,Sage Gowry,,,0.583,UNMATCHED
3510,Scribe Corhyn,,,0.562,UNMATCHED
8000,Merchant Kalé,,,0.552,UNMATCHED
8010,Hermit Merchant,,,0.500,UNMATCHED
8011,Imprisoned Merchant,,,0.588,UNMATCHED
201010,Using Items,,,0.571,UNMATCHED
301020,Sites of Grace,,,0.667,UNMATCHED
301500,The Map,,,0.700,UNMATCHED
301580,Containers,,,0.560,UNMATCHED
301610,Birdseye Telescopes,,,0.471,UNMATCHED
302460,Roundtable Hold,,,0.645,UNMATCHED
302470,Dense Fog of Sleep,,,0.500,UNMATCHED
302500,Great Runes,,,0.714,UNMATCHED
402000,Equipment Menu,,,0.533,UNMATCHED
402010,Item Crafting Menu,,,0.600,UNMATCHED
402020,Inventory Menu,,,0.500,UNMATCHED
402030,Status Menu,,,0.545,UNMATCHED
402040,Message Menu,,,0.500,UNMATCHED
402050,Multiplayer Menu,,,0.485,UNMATCHED
402100,Map Menu,,,0.571,UNMATCHED
402200,Level Up Menu,,,0.519,UNMATCHED
402210,Menu: Additional Healing Flasks,,,0.465,UNMATCHED
402220,Menu: Increasing Healing Amount,,,0.465,UNMATCHED
402230,Allocating Flask Uses,,,0.500,UNMATCHED
402240,Memorize Spells Menu,,,0.526,UNMATCHED
402250,Sorting the Chest,,,0.562,UNMATCHED
402300,Shop Menu,,,0.519,UNMATCHED
402310,Menu: Weapon Upgrades,,,0.489,UNMATCHED
402320,Ashes of War Menu,,,0.581,UNMATCHED
402330,Spirit Tuning Menu,,,0.649,UNMATCHED
402340,Menu: Dragon Communion Shop,MENU_KNOWLEDGE_11248,Dragon Communion Seal,0.766,LOW_CONFIDENCE
402350,Great Rune Menu,,,0.625,UNMATCHED
402360,Mixing Physicks,,,0.541,UNMATCHED
402370,Rebirth Menu,,,0.545,UNMATCHED
402380,Power of Remembrance Menu,,,0.488,UNMATCHED
402390,Smithing Menu,,,0.526,UNMATCHED
402400,Remembrance Duplication Menu,,,0.468,UNMATCHED
110000,Unarmed,,,0.526,UNMATCHED
1000000,Dagger,,,0.571,UNMATCHED
1010000,Black Knife,MENU_KNOWLEDGE_03106,Black Knifeprint,0.815,LOW_CONFIDENCE
1020000,Parrying Dagger,,,0.581,UNMATCHED
1030000,Miséricorde,,,0.519,UNMATCHED
1040000,Reduvia,,,0.600,UNMATCHED
1050000,Crystal Knife,,,0.692,UNMATCHED
1060000,Celebrant's Sickle,MENU_KNOWLEDGE_10445,Celebrant_s Skull,0.857,LOW_CONFIDENCE
1070000,Glintstone Kris,MENU_KNOWLEDGE_06010,Glintstone Stars,0.839,LOW_CONFIDENCE
1080000,Scorpion's Stinger,,,0.684,UNMATCHED
1090000,Great Knife,,,0.667,UNMATCHED
1100000,Wakizashi,,,0.500,UNMATCHED
1110000,Cinquedea,,,0.519,UNMATCHED
1130000,Ivory Sickle,,,0.615,UNMATCHED
1140000,Bloodstained Dagger,,,0.667,UNMATCHED
1150000,Erdsteel Dagger,,,0.645,UNMATCHED
1160000,Blade of Calling,,,0.625,UNMATCHED
2000000,Longsword,,,0.625,UNMATCHED
2010000,Short Sword,,,0.727,UNMATCHED
2020000,Broadsword,,,0.538,UNMATCHED
2030000,Royal Soldier Straight Sword,,,0.625,UNMATCHED
2040000,Lordsworn's Straight Sword,,,0.682,UNMATCHED
2050000,Weathered Straight Sword,,,0.720,UNMATCHED
2060000,Ornamental Straight Sword,,,0.550,UNMATCHED
2070000,Golden Epitaph,,,0.640,UNMATCHED
2080000,Nox Flowing Sword,,,0.743,UNMATCHED
2090000,Inseparable Sword,,,0.571,UNMATCHED
2090100,Heavy Inseparable Sword,,,0.500,UNMATCHED
2110000,Coded Sword,,,0.593,UNMATCHED
2140000,Sword of Night and Flame,,,0.545,UNMATCHED
2150000,Crystal Sword,MENU_KNOWLEDGE_10602,Crystal Spear,0.769,LOW_CONFIDENCE
2180000,Carian Knight's Sword,MENU_KNOWLEDGE_12055,Carian Knight_s Shield,0.837,LOW_CONFIDENCE
2190000,Sword of St. Trina,,,0.600,UNMATCHED
2200000,Miquellan Knight's Sword,,,0.652,UNMATCHED
2210000,Cane Sword,,,0.667,UNMATCHED
2220000,Regalia of Eochaid,,,0.625,UNMATCHED
2230000,Noble's Slender Sword,,,0.683,UNMATCHED
2240000,Warhawk's Talon,,,0.571,UNMATCHED
2250000,Lazuli Glintstone Sword,,,0.711,UNMATCHED
2260000,Rotten Crystal Sword,MENU_KNOWLEDGE_10616,Rotten Crystal Spear,0.850,LOW_CONFIDENCE
3000000,Bastard Sword,,,0.714,UNMATCHED
3010000,Forked Greatsword,,,0.706,UNMATCHED
3020000,Iron Greatsword,MENU_KNOWLEDGE_06050,Carian Greatsword,0.812,LOW_CONFIDENCE
3030000,Lordsworn's Greatsword,,,0.700,UNMATCHED
3040000,Knight's Greatsword,,,0.667,UNMATCHED
3050000,Flamberge,,,0.625,UNMATCHED
3060000,Ordovis's Greatsword,,,0.703,UNMATCHED
3070000,Alabaster Lord's Sword,,,0.595,UNMATCHED
3080000,Banished Knight's Greatsword,MENU_KNOWLEDGE_10683,Banished Knight_s Halberd,0.792,LOW_CONFIDENCE
3090000,Dark Moon Greatsword,MENU_KNOWLEDGE_06050,Carian Greatsword,0.757,LOW_CONFIDENCE
3100000,Sacred Relic Sword,,,0.591,UNMATCHED
3130000,Helphen's Steeple,,,0.541,UNMATCHED
3140000,Blasphemous Blade,,,0.643,UNMATCHED
3150000,Marais Executioner's Sword,,,0.625,UNMATCHED
3160000,Sword of Milos,,,0.643,UNMATCHED
3160100,Heavy Sword of Milos,,,0.529,UNMATCHED
3170000,Golden Order Greatsword,MENU_KNOWLEDGE_10097,Copy of Golden Order Greatsword,0.852,LOW_CONFIDENCE
3180000,Claymore,,,0.571,UNMATCHED
3190000,Gargoyle's Greatsword,MENU_KNOWLEDGE_10574,Gargoyle_s Great Axe,0.780,LOW_CONFIDENCE
3200000,Death's Poker,,,0.645,UNMATCHED
3210000,Gargoyle's Blackblade,MENU_KNOWLEDGE_10573,Gargoyle_s Black Axe,0.878,LOW_CONFIDENCE
3210100,Heavy Gargoyle's Blackblade,MENU_KNOWLEDGE_10573,Gargoyle_s Black Axe,0.766,LOW_CONFIDENCE
4000000,Greatsword,,,0.741,UNMATCHED
4010000,Watchdog's Greatsword,,,0.649,UNMATCHED
4020000,Maliketh's Black Blade,,,0.667,UNMATCHED
4030000,Troll's Golden Sword,MENU_KNOWLEDGE_10123,Troll_s Golden Sword,1.000,UPDATED
4040000,Zweihander,MENU_KNOWLEDGE_10124,Zweihander,1.000,UPDATED
4050000,Starscourge Greatsword,,,0.667,UNMATCHED
4060000,Royal Greatsword,MENU_KNOWLEDGE_06050,Carian Greatsword,0.788,LOW_CONFIDENCE
4070000,Godslayer's Greatsword,,,0.737,UNMATCHED
4080000,Ruins Greatsword,MENU_KNOWLEDGE_06050,Carian Greatsword,0.848,LOW_CONFIDENCE
4100000,Grafted Blade Greatsword,,,0.634,UNMATCHED
4110000,Troll Knight's Sword,,,0.650,UNMATCHED
5000000,Estoc,,,0.533,UNMATCHED
5010000,Cleanrot Knight's Sword,,,0.667,UNMATCHED
5020000,Rapier,,,0.600,UNMATCHED
5030000,Rogier's Rapier,,,0.571,UNMATCHED
5040000,Antspur Rapier,,,0.562,UNMATCHED
5050000,Frozen Needle,,,0.692,UNMATCHED
5060000,Noble's Estoc,,,0.667,UNMATCHED
6000000,Bloody Helice,,,0.583,UNMATCHED
6010000,Godskin Stitcher,,,0.588,UNMATCHED
6020000,Great Épée,,,0.737,UNMATCHED
6040000,Dragon King's Cragblade,,,0.591,UNMATCHED
7000000,Falchion,,,0.571,UNMATCHED
7010000,Beastman's Curved Sword,,,0.682,UNMATCHED
7020000,Shotel,,,0.600,UNMATCHED
7030000,Shamshir,,,0.600,UNMATCHED
7040000,Bandit's Curved Sword,,,0.571,UNMATCHED
7050000,Magma Blade,,,0.696,UNMATCHED
7060000,Flowing Curved Sword,,,0.585,UNMATCHED
7070000,Wing of Astel,,,0.645,UNMATCHED
7080000,Scavenger's Curved Sword,,,0.533,UNMATCHED
7090000,Sharktooth Curved Sword,,,0.545,UNMATCHED
7100000,Eclipse Shotel,,,0.615,UNMATCHED
7110000,Serpent-God's Curved Sword,,,0.541,UNMATCHED
7120000,Mantis Blade,,,0.667,UNMATCHED
7140000,Scimitar,,,0.556,UNMATCHED
7150000,Grossmesser,,,0.500,UNMATCHED
8010000,Onyx Lord's Greatsword,,,0.642,UNMATCHED
8020000,Dismounter,,,0.500,UNMATCHED
8030000,Bloodhound's Fang,,,0.727,UNMATCHED
8040000,Magma Wyrm's Scalesword,,,0.578,UNMATCHED
8050000,Zamor Curved Sword,,,0.727,UNMATCHED
8060000,Omen Cleaver,MENU_KNOWLEDGE_10524,Iron Cleaver,0.833,LOW_CONFIDENCE
8070000,Monk's Flameblade,MENU_KNOWLEDGE_10408,Monk_s Flamemace,0.848,LOW_CONFIDENCE
8080000,Beastman's Cleaver,MENU_KNOWLEDGE_10286,Copy of Beastman_s Cleaver,0.818,LOW_CONFIDENCE
8100000,Morgott's Cursed Sword,,,0.591,UNMATCHED
8110000,Holy Inferno Greatsword,,,0.650,UNMATCHED
9000000,Uchigatana,,,0.545,UNMATCHED
9010000,Nagakiba,,,0.500,UNMATCHED
9020000,Hand of Malenia,,,0.667,UNMATCHED
9030000,Meteoric Ore Blade,,,0.611,UNMATCHED
9040000,Rivers of Blood,,,0.667,UNMATCHED
9060000,Moonveil,,,0.522,UNMATCHED
9070000,Dragonscale Blade,,,0.667,UNMATCHED
9080000,Serpentbone Blade,,,0.690,UNMATCHED
10000000,Twinblade,,,0.667,UNMATCHED
10010000,Godskin Peeler,,,0.688,UNMATCHED
10030000,Twinned Knight Swords,,,0.609,UNMATCHED
10050000,Eleonora's Poleblade,,,0.615,UNMATCHED
10060000,Abundance and Decay Twinblade,MENU_KNOWLEDGE_10365,Abundance and Decay Twinblade,1.000,UPDATED
10070000,Abundance Twinblade,MENU_KNOWLEDGE_10365,Abundance and Decay Twinblade,0.792,LOW_CONFIDENCE
10080000,Gargoyle's Twinblade,MENU_KNOWLEDGE_10573,Gargoyle_s Black Axe,0.750,LOW_CONFIDENCE
10090000,Gargoyle's Black Blades,MENU_KNOWLEDGE_10573,Gargoyle_s Black Axe,0.884,LOW_CONFIDENCE
11000000,Mace,MENU_KNOWLEDGE_10400,Mace,1.000,UPDATED
11010000,Club,,,0.571,UNMATCHED
11030000,Curved Club,MENU_KNOWLEDGE_10444,Curved Great Club,0.786,LOW_CONFIDENCE
11040000,Warpick,,,0.571,UNMATCHED
11050000,Morning Star,MENU_KNOWLEDGE_10404,Morning Star,1.000,UPDATED
11060000,Varré's Bouquet,MENU_KNOWLEDGE_10405,Varré_s Bouquet,1.000,UPDATED
11060100,Heavy Varré's Bouquet,MENU_KNOWLEDGE_10405,Varré_s Bouquet,0.824,LOW_CONFIDENCE
11070000,Spiked Club,MENU_KNOWLEDGE_10406,Spiked Club,1.000,UPDATED
11080000,Hammer,MENU_KNOWLEDGE_10407,Hammer,1.000,UPDATED
11090000,Monk's Flamemace,MENU_KNOWLEDGE_10408,Monk_s Flamemace,1.000,UPDATED
11100000,Envoy's Horn,MENU_KNOWLEDGE_10409,Envoy_s Horn,1.000,UPDATED
11110000,Scepter of the All-Knowing,MENU_KNOWLEDGE_10410,Scepter of the All-Knowing,1.000,UPDATED
11120000,Nox Flowing Hammer,MENU_KNOWLEDGE_10411,Nox Flowing Hammer,1.000,UPDATED
11130000,Ringed Finger,,,0.538,UNMATCHED
11140000,Stone Club,MENU_KNOWLEDGE_10413,Stone Club,1.000,UPDATED
11150000,Marika's Hammer,MENU_KNOWLEDGE_10414,Marika_s Hammer,1.000,UPDATED
11160000,Father Marika's Hammer,MENU_KNOWLEDGE_10414,Marika_s Hammer,0.811,LOW_CONFIDENCE
11161200,Occult Marika's Hammer,MENU_KNOWLEDGE_10414,Marika_s Hammer,0.811,LOW_CONFIDENCE
12000000,Large Club,MENU_KNOWLEDGE_10440,Large Club,1.000,UPDATED
12010000,Greathorn Hammer,MENU_KNOWLEDGE_10441,Greathorn Hammer,1.000,UPDATED
12020000,Battle Hammer,MENU_KNOWLEDGE_10442,Battle Hammer,1.000,UPDATED
12060000,Great Mace,MENU_KNOWLEDGE_10443,Great Mace,1.000,UPDATED
12080000,Curved Great Club,MENU_KNOWLEDGE_10444,Curved Great Club,1.000,UPDATED
12130000,Celebrant's Skull,MENU_KNOWLEDGE_10445,Celebrant_s Skull,1.000,UPDATED
12140000,Pickaxe,MENU_KNOWLEDGE_10446,Pickaxe,1.000,UPDATED
12150000,Beastclaw Greathammer,MENU_KNOWLEDGE_10447,Beastclaw Greathammer,1.000,UPDATED
12160000,Envoy's Long Horn,MENU_KNOWLEDGE_10448,Envoy_s Long Horn,1.000,UPDATED
12170000,Cranial Vessel Candlestand,MENU_KNOWLEDGE_10449,Cranial Vessel Candlestand,1.000,UPDATED
12180000,Great Stars,,,0.667,UNMATCHED
12190000,Brick Hammer,MENU_KNOWLEDGE_10451,Brick Hammer,1.000,UPDATED
12200000,Devourer's Scepter,,,0.571,UNMATCHED
12210000,Rotten Battle Hammer,MENU_KNOWLEDGE_10453,Rotten Battle Hammer,1.000,UPDATED
13000000,Nightrider Flail,MENU_KNOWLEDGE_10480,Nightrider Flail,1.000,UPDATED
13010000,Flail,,,0.545,UNMATCHED
13020000,Family Heads,,,0.538,UNMATCHED
13030000,Bastard's Stars,MENU_KNOWLEDGE_10483,Bastard_s Stars,1.000,UPDATED
13040000,Chainlink Flail,MENU_KNOWLEDGE_10484,Chainlink Flail,1.000,UPDATED
14000000,Battle Axe,MENU_KNOWLEDGE_10520,Battle Axe,1.000,UPDATED
14010000,Forked Hatchet,,,0.690,UNMATCHED
14020000,Hand Axe,MENU_KNOWLEDGE_10522,Hand Axe,1.000,UPDATED
14030000,Jawbone Axe,MENU_KNOWLEDGE_10523,Jawbone Axe,1.000,UPDATED
14040000,Iron Cleaver,MENU_KNOWLEDGE_10524,Iron Cleaver,1.000,UPDATED
14050000,Ripple Blade,,,0.640,UNMATCHED
14060000,Celebrant's Cleaver,MENU_KNOWLEDGE_10526,Celebrant_s Cleaver,1.000,UPDATED
14080000,Icerind Hatchet,MENU_KNOWLEDGE_10527,Icerind Hatchet,1.000,UPDATED
14100000,Highland Axe,MENU_KNOWLEDGE_10529,Highland Axe,1.000,UPDATED
14110000,Sacrificial Axe,MENU_KNOWLEDGE_18750,Sacrificial Twig,0.774,LOW_CONFIDENCE
14120000,Rosus' Axe,,,0.556,UNMATCHED
14130000,Burial Axe,,,0.700,UNMATCHED
14140000,Stormhawk Axe,MENU_KNOWLEDGE_10533,Stormhawk Axe,1.000,UPDATED
15000000,Greataxe,MENU_KNOWLEDGE_10560,Greataxe,1.000,UPDATED
15010000,Warped Axe,,,0.667,UNMATCHED
15020000,Great Omenkiller Cleaver,,,0.611,UNMATCHED
15030000,Crescent Moon Axe,MENU_KNOWLEDGE_10563,Crescent Moon Axe,1.000,UPDATED
15040000,Axe of Godrick,MENU_KNOWLEDGE_10885,Axe of Godfrey,0.786,LOW_CONFIDENCE
15050000,Longhaft Axe,MENU_KNOWLEDGE_10565,Longhaft Axe,1.000,UPDATED
15060000,Rusted Anchor,,,0.625,UNMATCHED
15080000,Executioner's Greataxe,MENU_KNOWLEDGE_10568,Executioner_s Greataxe,1.000,UPDATED
15110000,Winged Greathorn,MENU_KNOWLEDGE_10571,Winged Greathorn,1.000,UPDATED
15120000,Butchering Knife,MENU_KNOWLEDGE_10572,Butchering Knife,1.000,UPDATED
15130000,Gargoyle's Great Axe,MENU_KNOWLEDGE_10574,Gargoyle_s Great Axe,1.000,UPDATED
15140000,Gargoyle's Black Axe,MENU_KNOWLEDGE_10573,Gargoyle_s Black Axe,1.000,UPDATED
15140100,Heavy Gargoyle's Black Axe,MENU_KNOWLEDGE_10573,Gargoyle_s Black Axe,0.870,LOW_CONFIDENCE
16000000,Short Spear,MENU_KNOWLEDGE_10600,Short Spear,1.000,UPDATED
16010000,Spear,MENU_KNOWLEDGE_10601,Spear,1.000,UPDATED
16020000,Crystal Spear,MENU_KNOWLEDGE_10602,Crystal Spear,1.000,UPDATED
16030000,Clayman's Harpoon,MENU_KNOWLEDGE_10603,Clayman_s Harpoon,1.000,UPDATED
16040000,Cleanrot Spear,MENU_KNOWLEDGE_10604,Cleanrot Spear,1.000,UPDATED
16040100,Heavy Cleanrot Knight's Spear,,,0.651,UNMATCHED
16050000,Partisan,MENU_KNOWLEDGE_10605,Partisan,1.000,UPDATED
16060000,Celebrant's Rib-Rake,MENU_KNOWLEDGE_10606,Celebrant_s Rib-Rake,1.000,UPDATED
16070000,Pike,MENU_KNOWLEDGE_10607,Pike,1.000,UPDATED
16080000,Torchpole,MENU_KNOWLEDGE_10608,Torchpole,1.000,UPDATED
16090000,Bolt of Gransax,,,0.581,UNMATCHED
16110000,Cross-Naginata,MENU_KNOWLEDGE_10611,Cross-Naginata,1.000,UPDATED
16120000,Death Ritual Spear,MENU_KNOWLEDGE_10612,Death Ritual Spear,1.000,UPDATED
16130000,Inquisitor's Girandole,MENU_KNOWLEDGE_10613,Inquisitor_s Girandole,1.000,UPDATED
